id,platform,year,genre,publisher,na_sales,eu_sales,other_sales,jp_sales
4078,WiiU,2015,Misc,Level 5,0.0,0.0,0.0,1.02999999975121
2577,PSP,2009,Misc,Aqua Plus,0.0,0.0,0.0,1.03999999984059
1135,PS3,2013,Action,Namco Bandai Games,0.0,0.2,0.07,1.4200000005493
4837,PS,1998,Misc,Syscom,0.0,0.0,0.01,1.14999999956857
3873,PSP,2010,Adventure,Kadokawa Shoten,0.0,0.0,0.0,1.0100000001483
4434,X360,2009,Shooter,Rising Star Games,0.15,0.06,0.02,1.0499999998221
1360,PS,1994,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.01,1.08999999973725
3369,PS,1997,Sports,Konami Digital Entertainment,0.0,0.0,0.04,1.55999999959214
1177,DS,2007,Misc,Nintendo,0.0,0.0,0.0,1.18999999985311
186,X360,2010,Action,Electronic Arts,0.63,0.2,0.07,1.0199999996979
5778,3DS,2015,Platform,Yacht Club Games,0.07,0.04,0.01,1.0100000001483
1312,PS3,2008,Sports,Sega,0.14,0.54,0.18,1.0100000001483
2060,PSP,2013,Adventure,Namco Bandai Games,0.0,0.0,0.0,1.02999999975121
1175,3DS,2014,Role-Playing,Rocket Company,0.0,0.0,0.0,1.06999999949302
3176,X360,2010,Adventure,5pb,0.0,0.0,0.0,1.0199999996979
5291,PS,1998,Puzzle,Sony Computer Entertainment,0.06,0.04,0.02,1.2200000003109
5574,PS3,2012,Simulation,5pb,0.0,0.0,0.0,1.0100000001483
4067,PS3,2011,Sports,Electronic Arts,0.84,4.32,1.42,1.10999999964009
5224,3DS,2015,Simulation,Happinet,0.0,0.0,0.0,1.0100000001483
4598,PS2,2008,Adventure,Minato Station,0.0,0.0,0.0,1.0199999996979
1144,Wii,2008,Sports,Hudson Soft,0.0,0.0,0.0,1.0199999996979
3816,3DS,2013,Role-Playing,Namco Bandai Games,0.0,0.0,0.0,1.08999999973725
4131,PS3,2016,Sports,Konami Digital Entertainment,0.0,0.01,0.0,1.03999999984059
1783,PS3,2012,Action,Sega,0.09,0.08,0.03,1.1399999995367
4524,PS3,2009,Sports,Electronic Arts,0.46,0.26,0.12,1.0100000001483
1927,PS2,2003,Racing,Electronic Arts,3.27,2.83,1.02,1.07999999985298
38,PS4,2015,Role-Playing,Tecmo Koei,0.0,0.0,0.0,1.07999999985298
4439,X360,2007,Role-Playing,Microsoft Game Studios,0.45,0.27,0.09,1.10999999964009
4849,GB,1997,Platform,Nintendo,0.7,0.35,0.04,1.38999999980179
2272,GBA,2003,Strategy,Nintendo,0.49,0.18,0.01,1.28999999951808
3569,PSP,2004,Misc,Sony Computer Entertainment,0.0,0.0,0.0,1.10000000021524
5101,GEN,1992,Adventure,Sega,0.0,0.0,0.0,1.11999999965616
54,PSV,2014,Misc,Idea Factory,0.0,0.0,0.0,1.0100000001483
694,PSV,2014,Role-Playing,Nihon Falcom Corporation,0.0,0.0,0.0,1.05999999986859
4007,SNES,1994,Role-Playing,Laguna,0.0,0.0,0.0,1.36000000034277
2910,NES,1987,Fighting,Nintendo,0.77,0.18,0.03,2.419999999592
3289,DS,2006,Role-Playing,Konami Digital Entertainment,0.17,0.01,0.02,1.03999999984059
4371,PS3,2014,Shooter,Bethesda Softworks,0.14,0.25,0.09,1.0199999996979
4011,GB,1995,Misc,Nintendo,0.0,0.0,0.0,1.29999999939226
4430,GBA,2005,Misc,Nintendo,0.5,0.19,0.02,1.28000000008765
4012,PS3,2011,Fighting,Capcom,0.81,0.29,0.14,1.10999999964009
1343,PS2,2006,Role-Playing,Square Enix,1.88,0.0,1.74,3.33000000002547
3597,PS2,2009,Adventure,Idea Factory,0.0,0.0,0.0,1.03999999984059
4219,DS,2007,Platform,Nintendo,0.28,0.02,0.03,1.32999999968923
5256,DS,2007,Role-Playing,Namco Bandai Games,0.0,0.0,0.0,1.14999999956857
1621,PSP,2011,Simulation,Namco Bandai Games,0.0,0.0,0.0,1.11999999965616
711,SNES,1993,Fighting,Namco Bandai Games,0.0,0.0,0.0,1.36000000034277
3105,SNES,1995,Puzzle,Nintendo,0.0,0.0,0.0,1.40999999944999
5709,PS2,2009,Adventure,Idea Factory,0.0,0.0,0.0,1.0100000001483
152,PSP,2012,Role-Playing,Atlus,0.0,0.0,0.0,1.0499999998221
5285,PS,1998,Fighting,Sony Computer Entertainment,0.09,0.06,0.02,1.10000000021524
3994,N64,2000,Action,Electronic Arts,1.13,0.38,0.03,1.0199999996979
5140,DS,2008,Misc,D3Publisher,0.0,0.0,0.0,1.02999999975121
2905,X360,2009,Action,Gamebridge,0.12,0.05,0.02,1.0199999996979
3865,SNES,1996,Role-Playing,ASCII Entertainment,0.0,0.0,0.0,1.30999999972089
1181,PSV,2015,Action,FuRyu,0.0,0.0,0.0,1.03999999984059
5741,GC,2003,Adventure,Nintendo,0.24,0.06,0.01,1.06999999949302
5892,PSV,2016,Action,Tecmo Koei,0.0,0.0,0.0,1.10999999964009
2917,PS2,2003,Misc,Namco Bandai Games,0.0,0.0,0.0,1.44000000059341
756,3DS,2016,Action,Nintendo,0.01,0.01,0.0,1.06999999949302
953,3DS,2015,Action,Warner Bros. Interactive Entertainment,0.05,0.1,0.01,1.03999999984059
3922,SAT,1998,Strategy,Sega,0.0,0.0,0.0,1.0499999998221
2366,PS3,2010,Action,Take-Two Interactive,0.59,0.99,0.36,1.1300000003116
4271,GB,1992,Adventure,Nintendo,6.16,2.04,0.29,3.68999999980651
1997,SAT,1995,Simulation,Micro Cabin,0.0,0.0,0.0,1.07999999985298
4304,PSP,2012,Adventure,Namco Bandai Games,0.0,0.0,0.0,1.02999999975121
529,PS2,2000,Adventure,Tecmo Koei,0.0,0.0,0.0,1.05999999986859
2256,X360,2011,Shooter,Electronic Arts,0.61,0.32,0.08,1.0100000001483
993,GBA,2002,Action,Nintendo,1.75,0.52,0.1,1.32999999968923
5520,NES,1990,Platform,Capcom,0.68,0.1,0.0,1.38999999980179
5238,SNES,1993,Platform,Laguna,0.09,0.02,0.0,1.4499999993729
4948,PS3,2010,Action,Ubisoft,1.87,0.57,0.3,1.10999999964009
1846,Wii,2008,Sports,Konami Digital Entertainment,1.13,0.87,0.25,1.28999999951808
2100,Wii,2007,Simulation,505 Games,1.43,1.13,0.3,1.0499999998221
1636,PS3,2008,Sports,Electronic Arts,0.48,1.63,0.43,1.03999999984059
791,3DS,2013,Puzzle,Nintendo,0.0,0.48,0.06,1.24999999960724
3213,PSV,2016,Action,dramatic create,0.0,0.0,0.0,1.0100000001483
2421,PS3,2013,Fighting,Warner Bros. Interactive Entertainment,0.48,0.53,0.23,1.0100000001483
2930,3DS,2015,Action,Nintendo,0.0,0.01,0.0,1.07999999985298
1092,PSP,2009,Simulation,Success,0.0,0.0,0.0,1.0100000001483
279,PS3,2012,Platform,D3Publisher,0.0,0.0,0.0,1.03999999984059
2913,SAT,1997,Adventure,NEC Interchannel,0.0,0.0,0.0,1.07999999985298
5206,GB,1991,Role-Playing,SquareSoft,0.0,0.0,0.0,1.75999999991189
4704,N64,2000,Action,Nintendo,1.9,0.67,0.06,1.73000000084824
4824,PSV,2016,Action,Broccoli,0.0,0.0,0.0,1.0499999998221
4189,N64,1996,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.18999999985311
3451,PS,1999,Simulation,Konami Digital Entertainment,0.0,0.0,0.09,2.25999999935772
1408,PS,1998,Sports,Konami Digital Entertainment,0.0,0.0,0.04,1.55000000010671
1722,PS3,2008,Fighting,Namco Bandai Games,0.49,0.35,0.16,1.08999999973725
5330,PSP,2012,Role-Playing,Square Enix,0.0,0.0,0.0,1.10999999964009
6048,PSV,2014,Role-Playing,Nippon Ichi Software,0.04,0.01,0.02,1.05999999986859
5413,PSP,2013,Role-Playing,Aqua Plus,0.0,0.0,0.0,1.07999999985298
3415,X360,2011,Adventure,5pb,0.0,0.0,0.0,1.07999999985298
4652,PSP,2006,Misc,Konami Digital Entertainment,0.02,0.0,0.0,1.0199999996979
3033,PS2,2007,Adventure,Marvelous Interactive,0.0,0.0,0.0,1.0199999996979
3158,PSP,2013,Adventure,Otomate,0.0,0.0,0.0,1.0100000001483
4835,X360,2008,Action,Tecmo Koei,0.65,0.22,0.1,1.0499999998221
3786,SNES,1995,Fighting,Nintendo,2.26,0.72,0.1,1.11999999965616
2511,3DS,2012,Role-Playing,Level 5,0.0,0.0,0.0,1.05999999986859
3902,N64,1998,Sports,Konami Digital Entertainment,0.06,0.3,0.03,1.18999999985311
5415,PSP,2005,Shooter,Sony Computer Entertainment,1.03,0.0,0.08,1.0100000001483
2903,3DS,2012,Simulation,Konami Digital Entertainment,0.0,0.0,0.0,1.21000000047353
4040,DS,2008,Simulation,Broccoli,0.0,0.0,0.0,1.02999999975121
2715,PS4,2016,Action,Capcom,0.0,0.0,0.0,1.0100000001483
1554,3DS,2012,Action,Marvelous Entertainment,0.41,0.17,0.05,1.28999999951808
4253,X360,2006,Shooter,Activision,1.49,0.93,0.27,1.0199999996979
4513,PSV,2014,Action,Namco Bandai Games,0.0,0.0,0.0,1.14999999956857
3403,3DS,2012,Role-Playing,Namco Bandai Games,0.0,0.0,0.0,1.08999999973725
2486,PSP,2007,Platform,Capcom,0.0,0.0,0.0,1.0100000001483
466,PS2,2006,Racing,Sony Computer Entertainment,0.0,0.0,0.0,1.03999999984059
6027,X360,2011,Adventure,Cave,0.0,0.0,0.0,1.0100000001483
273,X360,2007,Puzzle,Namco Bandai Games,0.14,0.02,0.02,1.14999999956857
3186,PS2,2002,Sports,SquareSoft,0.0,0.0,0.0,1.06999999949302
2222,DS,2007,Simulation,Electronic Arts,0.33,0.03,0.03,1.21000000047353
4962,X360,2010,Sports,Electronic Arts,0.71,2.4,0.4,1.0199999996979
4912,PSV,2015,Action,Kaga Create,0.0,0.0,0.0,1.02999999975121
2439,DS,2007,Simulation,Konami Digital Entertainment,0.0,0.0,0.0,1.10000000021524
5859,PSV,2014,Action,Sony Computer Entertainment,0.14,0.1,0.07,1.0100000001483
5358,DS,2008,Role-Playing,Sega,0.1,0.02,0.01,1.06999999949302
3575,PS,1998,Racing,Human Entertainment,0.0,0.0,0.03,1.36000000034277
2782,DS,2010,Sports,Arc System Works,0.01,0.0,0.0,1.0199999996979
657,SAT,1996,Adventure,Sega,0.0,0.0,0.0,1.40999999944999
6066,DS,2006,Misc,Nintendo,0.0,0.0,0.0,1.05999999986859
1578,PS3,2007,Sports,Electronic Arts,0.56,0.02,0.05,1.0100000001483
4142,GBA,2001,Role-Playing,Nintendo,0.93,0.38,0.06,1.4000000005303
15,PS3,2012,Sports,Electronic Arts,0.35,0.42,0.14,1.0199999996979
4148,PSP,2009,Fighting,Namco Bandai Games,0.15,0.04,0.03,1.10000000021524
5702,DS,2008,Adventure,Arc System Works,0.0,0.0,0.0,1.02999999975121
939,PS3,2007,Fighting,Sega,0.29,0.52,0.2,1.07999999985298
2810,PS3,2012,Strategy,Ackkstudios,0.0,0.0,0.0,1.0100000001483
5196,SAT,1995,Fighting,Namco Bandai Games,0.0,0.0,0.0,1.14999999956857
1382,PS,1997,Strategy,Banpresto,0.0,0.0,0.02,1.29999999939226
5118,PSP,2010,Role-Playing,Atlus,0.0,0.0,0.0,1.05999999986859
789,PS3,2014,Action,Ubisoft,0.56,0.89,0.37,1.10000000021524
2686,SNES,1993,Racing,Nintendo,0.0,0.0,0.0,1.34999999939204
429,PSP,2010,Role-Playing,Spike,0.0,0.0,0.0,1.0499999998221
5280,PS2,2009,Misc,Namco Bandai Games,0.0,0.0,0.0,1.07999999985298
3923,X360,2012,Action,Microsoft Game Studios,1.05,0.57,0.14,1.02999999975121
855,N64,2000,Racing,Nintendo,0.0,0.0,0.0,1.10000000021524
3807,WiiU,2013,Action,Nintendo,0.93,0.57,0.13,1.1399999995367
150,PS,1995,Simulation,Riverhillsoft,0.0,0.0,0.0,1.03999999984059
4559,X360,2011,Action,Tecmo Koei,0.0,0.04,0.01,1.0100000001483
1674,GBA,2004,Platform,Nintendo,0.0,0.0,0.01,1.40999999944999
499,PS2,2008,Action,Namco Bandai Games,0.04,0.03,0.01,1.24999999960724
3273,DS,2010,Misc,Konami Digital Entertainment,0.0,0.0,0.0,1.06999999949302
417,DS,2007,Role-Playing,Rising Star Games,0.16,0.0,0.01,1.05999999986859
194,WiiU,2013,Platform,Nintendo,2.11,1.11,0.3,1.72000000030038
3734,PS2,2005,Shooter,Namco Bandai Games,0.0,0.0,0.0,1.44000000059341
6064,PS2,2007,Action,Sony Computer Entertainment,2.32,0.04,1.67,1.03999999984059
4634,GC,2002,Fighting,Namco Bandai Games,0.0,0.0,0.01,1.28000000008765
338,X360,2013,Misc,Microsoft Game Studios,5.58,2.83,0.77,1.0199999996979
5119,PSV,2016,Adventure,D3Publisher,0.0,0.0,0.0,1.0199999996979
3392,PS2,2006,Racing,Electronic Arts,1.22,0.05,0.01,1.0499999998221
5535,Wii,2010,Action,Nintendo,0.87,0.31,0.1,1.1300000003116
193,DC,1999,Fighting,Namco Bandai Games,0.0,0.0,0.0,1.34000000004982
2718,DS,2006,Sports,Nintendo,0.99,0.04,0.1,1.49000000006352
522,PSP,2010,Misc,Hudson Soft,0.0,0.0,0.0,1.06999999949302
5678,PS2,2001,Sports,Electronic Arts,2.5,0.16,0.42,1.0100000001483
2752,PS3,2013,Action,Warner Bros. Interactive Entertainment,1.07,0.87,0.4,1.03999999984059
1637,X360,2010,Action,Tecmo Koei,0.11,0.04,0.01,1.0199999996979
2944,PS2,2001,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.11999999965616
98,PS2,2000,Sports,Electronic Arts,0.78,0.61,0.2,1.05999999986859
50,PS,1999,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,1.36000000034277
5031,3DS,2015,Action,Rocket Company,0.0,0.0,0.0,1.02999999975121
372,PSP,2012,Sports,Namco Bandai Games,0.0,0.0,0.0,1.10999999964009
4433,PS2,2004,Action,Capcom,0.37,0.47,0.07,1.53999999934467
1913,PSP,2006,Shooter,Konami Digital Entertainment,0.04,0.0,0.0,1.0199999996979
4813,SNES,1993,Role-Playing,Enix Corporation,0.0,0.0,0.0,2.14999999969992
6023,PSP,2010,Role-Playing,Tecmo Koei,0.0,0.0,0.0,1.03999999984059
1211,NES,1993,Platform,Nintendo,0.79,0.14,0.02,1.80000000017619
63,PSP,2010,Role-Playing,Gust,0.0,0.0,0.0,1.02999999975121
892,3DS,2014,Adventure,Capcom,0.0,0.0,0.0,1.0199999996979
653,PSV,2016,Adventure,Idea Factory,0.0,0.0,0.0,1.0199999996979
1979,DS,2006,Misc,Namco Bandai Games,0.0,0.0,0.0,1.0100000001483
2105,PS,1999,Sports,Activision,3.42,1.38,0.2,1.0199999996979
4965,X360,2011,Sports,Microsoft Game Studios,1.38,0.74,0.22,1.0199999996979
76,DS,2010,Simulation,MTO,0.0,0.0,0.0,1.0199999996979
3104,3DS,2015,Sports,Namco Bandai Games,0.0,0.0,0.0,1.1399999995367
19,SAT,1996,Fighting,SNK,0.0,0.0,0.0,1.21000000047353
3908,DS,2008,Role-Playing,Konami Digital Entertainment,0.09,0.01,0.01,1.14999999956857
5288,PSV,2015,Role-Playing,Namco Bandai Games,0.0,0.0,0.0,1.03999999984059
339,NES,1991,Sports,Namco Bandai Games,0.0,0.0,0.0,1.28000000008765
5566,PS2,2006,Role-Playing,505 Games,0.0,0.0,0.0,1.10000000021524
2829,PS4,2015,Action,Warner Bros. Interactive Entertainment,0.32,0.58,0.17,1.03999999984059
5538,PSP,2006,Fighting,Sony Computer Entertainment,0.76,1.1,0.65,1.11999999965616
5421,PS3,2007,Sports,Sony Computer Entertainment,0.31,0.03,0.04,1.75999999991189
1297,PSP,2010,Adventure,D3Publisher,0.0,0.0,0.0,1.0100000001483
1564,PS,1998,Misc,Sony Computer Entertainment,0.12,0.08,0.04,1.40999999944999
4875,PC,1997,Shooter,Vivendi Games,4.03,0.0,0.0,1.08999999973725
3557,PS2,2007,Fighting,Sony Computer Entertainment,0.0,0.0,0.0,1.05999999986859
5331,3DS,2014,Misc,FuRyu,0.0,0.0,0.0,1.06999999949302
5199,PSP,2009,Strategy,Namco Bandai Games,0.0,0.0,0.0,1.17999999943646
4313,PS,1999,Shooter,Sony Computer Entertainment,2.03,0.72,0.11,1.0199999996979
5993,DS,2008,Platform,505 Games,0.0,0.0,0.0,1.14999999956857
570,PSP,2009,Action,Namco Bandai Games,0.0,0.0,0.0,1.02999999975121
503,GG,1992,Platform,Sega,0.0,0.0,0.0,1.03999999984059
3836,PS3,2013,Action,Ubisoft,0.34,0.41,0.18,1.05999999986859
2961,GC,2004,Platform,Activision,0.73,0.26,0.03,1.0100000001483
1407,PSP,2013,Adventure,Idea Factory,0.0,0.0,0.0,1.0199999996979
3010,PS2,2009,Adventure,Sweets,0.0,0.0,0.0,1.02999999975121
3464,PS4,2014,Action,Activision,0.2,0.25,0.09,1.0199999996979
886,PS3,2010,Shooter,Electronic Arts,1.33,1.12,0.45,1.07999999985298
3897,PS4,2015,Misc,Namco Bandai Games,0.0,0.0,0.0,1.02999999975121
1313,PS,1997,Role-Playing,Capcom,0.29,0.19,0.07,1.46000000040844
3681,PSP,2012,Action,Namco Bandai Games,0.0,0.0,0.0,1.03999999984059
2973,PS2,2000,Role-Playing,Ubisoft,0.1,0.07,0.03,1.10000000021524
2136,X360,2005,Shooter,Activision,1.81,0.05,0.15,1.0100000001483
5309,PSV,2014,Action,FuRyu,0.0,0.0,0.0,1.0499999998221
4159,PSP,2010,Adventure,ASCII Media Works,0.0,0.0,0.0,1.0499999998221
4139,PS,2000,Strategy,Namco Bandai Games,0.0,0.0,0.04,1.53999999934467
4936,WiiU,2015,Misc,Nintendo,0.0,0.0,0.0,1.0100000001483
23,PSP,2008,Role-Playing,Falcom Corporation,0.0,0.0,0.0,1.06999999949302
3565,PS,2000,Sports,Konami Digital Entertainment,0.0,0.0,0.03,1.38999999980179
5961,PSV,2015,Action,Namco Bandai Games,0.0,0.0,0.0,1.0199999996979
4006,PS,1998,Role-Playing,Namco Bandai Games,0.0,0.0,0.04,1.53999999934467
5495,PSV,2013,Role-Playing,Compile Heart,0.09,0.0,0.02,1.06999999949302
2719,DS,2010,Misc,Konami Digital Entertainment,0.0,0.0,0.0,1.08999999973725
4273,PS2,2008,Fighting,Tryfirst,0.0,0.0,0.0,1.02999999975121
3532,PSV,2016,Action,Tecmo Koei,0.0,0.0,0.0,1.1300000003116
2239,GC,2005,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.07999999985298
3533,PSP,2007,Puzzle,Sega,0.0,0.0,0.0,1.0199999996979
3560,PS,1995,Shooter,Ocean,0.06,0.04,0.01,1.11999999965616
3942,3DS,2012,Action,Level 5,0.0,0.0,0.0,1.0499999998221
2631,PS,1999,Strategy,Tecmo Koei,0.0,0.0,0.01,1.18999999985311
5701,DS,2007,Misc,Benesse,0.0,0.0,0.0,1.10000000021524
1826,PS4,2014,Role-Playing,Square Enix,0.17,0.23,0.09,1.0199999996979
1889,SNES,1992,Fighting,Capcom,1.42,0.51,0.07,3.09999999847759
5607,PSP,2011,Adventure,Idea Factory,0.0,0.0,0.0,1.0199999996979
3107,PSP,2007,Role-Playing,Square Enix,0.36,0.03,0.04,1.06999999949302
5945,GBA,2004,Puzzle,Nintendo,0.68,0.25,0.02,1.21000000047353
3610,PS3,2015,Action,Namco Bandai Games,0.0,0.0,0.0,1.14999999956857
1905,PS2,2007,Sports,Namco Bandai Games,0.0,0.0,0.0,1.05999999986859
1709,3DS,2015,Role-Playing,Square Enix,0.0,0.0,0.0,1.8600000005113
5708,WiiU,2015,Misc,Nintendo,0.69,0.5,0.11,1.24000000047499
3372,PS3,2011,Action,Tecmo Koei,0.25,0.14,0.06,1.46000000040844
1215,GEN,1992,Fighting,Sega,1.0,0.3,0.04,1.30999999972089
949,X360,2010,Action,Square Enix,0.59,0.85,0.17,1.0199999996979
3004,Wii,2008,Sports,Takara Tomy,0.0,0.0,0.0,1.0100000001483
3218,X360,2007,Shooter,Take-Two Interactive,1.65,0.86,0.28,1.0499999998221
3731,PS4,2015,Fighting,Sega,0.0,0.0,0.0,1.0199999996979
1003,PS2,2002,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.03999999984059
2414,X360,2011,Adventure,Take-Two Interactive,1.52,0.94,0.24,1.0199999996979
2783,PSP,2010,Fighting,SNK Playmore,0.0,0.0,0.0,1.02999999975121
3718,3DS,2011,Role-Playing,Acquire,0.0,0.0,0.0,1.05999999986859
2476,DS,2010,Adventure,Namco Bandai Games,0.0,0.0,0.0,1.06999999949302
5697,DS,2004,Platform,Nintendo,5.08,3.11,0.98,2.24999999951326
111,GB,1991,Strategy,Nintendo,0.0,0.0,0.0,1.17999999943646
5728,3DS,2011,Simulation,Nintendo,1.44,1.37,0.27,1.73000000084824
5877,PS3,2008,Action,THQ,0.88,0.54,0.25,1.0199999996979
848,PSP,2011,Fighting,Namco Bandai Games,0.0,0.0,0.0,1.05999999986859
5220,DS,2007,Fighting,Namco Bandai Games,0.0,0.0,0.0,1.07999999985298
5078,DS,2007,Strategy,Tecmo Koei,0.0,0.0,0.0,1.0199999996979
1496,PSP,2007,Adventure,Namco Bandai Games,0.0,0.0,0.0,1.14999999956857
2077,PSP,2011,Adventure,Alchemist,0.0,0.0,0.0,1.0199999996979
497,PS2,2003,Strategy,Banpresto,0.0,0.0,0.0,1.59999999960682
2590,PS2,2004,Sports,Enterbrain,0.0,0.0,0.0,1.55000000010671
1570,PS3,2006,Misc,Konami Digital Entertainment,0.0,0.0,0.0,1.02999999975121
4236,PS2,2007,Misc,D3Publisher,0.0,0.0,0.0,1.11999999965616
5162,3DS,2014,Role-Playing,Nintendo,0.08,0.04,0.01,1.22999999952728
4957,PSV,2012,Role-Playing,Falcom Corporation,0.0,0.0,0.0,1.06999999949302
2972,GBA,2004,Adventure,Nintendo,0.0,0.0,0.0,1.07999999985298
3963,PS2,2006,Sports,Konami Digital Entertainment,0.0,0.0,0.0,1.2200000003109
1286,Wii,2012,Role-Playing,Level 5,0.0,0.0,0.0,1.10000000021524
2989,PSV,2013,Shooter,Sony Computer Entertainment Europe,0.25,0.49,0.22,1.03999999984059
561,PS3,2007,Action,Eidos Interactive,0.57,0.33,0.16,1.08999999973725
5635,PS3,2014,Shooter,Take-Two Interactive,0.25,0.26,0.11,1.0499999998221
4088,PSP,2011,Fighting,Konami Digital Entertainment,0.0,0.0,0.0,1.07999999985298
4863,SNES,1992,Shooter,Konami Digital Entertainment,0.0,0.0,0.0,1.1300000003116
2156,PS3,2012,Action,Sony Computer Entertainment,0.18,0.05,0.03,1.02999999975121
3609,SNES,1995,Simulation,THQ,0.0,0.0,0.0,1.49000000006352
3455,DS,2007,Adventure,PQube,0.06,0.0,0.0,1.0499999998221
1990,PS3,2014,Sports,Konami Digital Entertainment,0.1,0.23,0.08,1.2200000003109
358,PS2,2010,Adventure,Idea Factory,0.0,0.0,0.0,1.0100000001483
4069,PS3,2007,Sports,Tecmo Koei,0.0,0.0,0.0,1.0199999996979
1611,PS3,2012,Shooter,Take-Two Interactive,0.19,0.25,0.09,1.03999999984059
1806,PSP,2011,Adventure,5pb,0.0,0.0,0.0,1.0199999996979
1147,DS,2009,Adventure,Disney Interactive Studios,0.57,0.35,0.1,1.0199999996979
4020,DS,2006,Platform,Nintendo,0.79,0.03,0.08,2.04999999969185
1745,PS3,2014,Action,Tecmo Koei,0.0,0.0,0.0,1.08999999973725
4227,PSP,2013,Role-Playing,Namco Bandai Games,0.0,0.0,0.0,1.14999999956857
5784,PCFX,1996,Role-Playing,NEC,0.0,0.0,0.0,1.02999999975121
2277,PS4,2016,Action,Namco Bandai Games,0.0,0.0,0.0,1.0100000001483
1032,DS,2009,Action,Sega,0.0,0.0,0.0,1.02999999975121
564,DC,2000,Fighting,Virgin Interactive,0.0,0.0,0.0,1.2200000003109
4961,X360,2011,Sports,Take-Two Interactive,2.31,0.14,0.16,1.0100000001483
3545,PSV,2015,Action,HuneX,0.0,0.0,0.0,1.0100000001483
4210,DS,2008,Role-Playing,Konami Digital Entertainment,0.04,0.01,0.0,1.48000000033149
2589,PS3,2007,Action,Activision,0.32,0.04,0.04,1.0100000001483
1931,PS3,2008,Shooter,Electronic Arts,0.29,0.4,0.16,1.0199999996979
4038,PS3,2013,Action,Deep Silver,0.12,0.04,0.02,1.0499999998221
3602,PS2,2002,Role-Playing,Idea Factory,0.0,0.0,0.0,1.0499999998221
5272,PS3,2012,Sports,Konami Digital Entertainment,0.18,0.64,0.25,1.49000000006352
5976,PSP,2012,Role-Playing,Kadokawa Games,0.0,0.0,0.0,1.0199999996979
5691,Wii,2007,Sports,Rising Star Games,0.08,0.0,0.01,1.02999999975121
3049,PS4,2014,Action,Warner Bros. Interactive Entertainment,0.24,0.31,0.11,1.0100000001483
2620,PSP,2010,Role-Playing,Marvelous Interactive,0.18,0.01,0.02,1.10000000021524
1563,PSP,2009,Adventure,CyberFront,0.0,0.0,0.0,1.0100000001483
2197,X360,2011,Shooter,Bethesda Softworks,0.59,0.35,0.09,1.0100000001483
105,PS3,2008,Action,Namco Bandai Games,0.09,0.07,0.03,1.32000000053027
2521,PS4,2014,Action,Take-Two Interactive,3.8,5.81,2.02,1.36000000034277
4366,PS2,2007,Role-Playing,Sega,0.1,0.08,0.03,1.0499999998221
1842,DS,2010,Adventure,Culture Brain,0.0,0.0,0.0,1.0199999996979
47,PS2,2007,Strategy,Banpresto,0.0,0.0,0.0,1.29999999939226
563,3DS,2012,Action,FuRyu,0.0,0.0,0.0,1.07999999985298
4861,3DS,2012,Action,Disney Interactive Studios,0.36,0.04,0.04,1.03999999984059
2280,PS3,2011,Shooter,Codemasters,0.06,0.15,0.05,1.06999999949302
3831,3DS,2015,Action,Arc System Works,0.0,0.0,0.0,1.0199999996979
2703,DS,2010,Adventure,Sega,0.0,0.0,0.0,1.0199999996979
5290,GC,2001,Fighting,Nintendo,4.41,1.04,0.22,2.39000000013523
5303,3DS,2013,Simulation,Office Create,0.0,0.0,0.0,1.02999999975121
1873,PS2,2005,Role-Playing,Square Enix,0.06,0.04,0.01,1.47000000030775
5073,X360,2013,Adventure,5pb,0.0,0.0,0.0,1.0199999996979
645,PS2,2008,Misc,Paon,0.0,0.0,0.0,1.0100000001483
1480,PSV,2015,Adventure,Idea Factory,0.0,0.0,0.0,1.0199999996979
837,GC,2003,Racing,Nintendo,1.01,0.11,0.04,1.4499999993729
5785,3DS,2012,Fighting,Nintendo,0.06,0.08,0.01,1.0499999998221
3198,PS3,2013,Action,Deep Silver,0.26,0.2,0.09,1.06999999949302
2962,N64,1997,Fighting,THQ,1.37,0.28,0.02,1.02999999975121
5019,PSP,2010,Misc,Asgard,0.0,0.0,0.0,1.02999999975121
250,X360,2012,Shooter,Ubisoft,1.38,1.35,0.28,1.0199999996979
515,XOne,2015,Action,Konami Digital Entertainment,0.37,0.26,0.06,1.0100000001483
123,NES,1985,Puzzle,Nintendo,0.73,0.16,0.03,1.4000000005303
599,PS4,2015,Sports,Take-Two Interactive,2.48,0.65,0.69,1.02999999975121
200,PS3,2011,Platform,Sony Computer Entertainment,0.75,0.22,0.12,1.0499999998221
5962,PS2,2007,Adventure,Datam Polystar,0.0,0.0,0.0,1.0100000001483
4024,N64,1997,Sports,Konami Digital Entertainment,0.0,0.0,0.05,1.26000000004613
1061,PS,1998,Action,Konami Digital Entertainment,3.18,1.83,0.24,1.77999999945889
2550,PS2,2003,Misc,Hudson Soft,0.0,0.0,0.0,1.34999999939204
3387,PS2,2009,Misc,Tecmo Koei,0.0,0.0,0.0,1.0100000001483
1862,PSP,2010,Adventure,Sega,0.0,0.0,0.0,1.28999999951808
1974,GB,1998,Platform,Nintendo,0.0,0.0,0.0,1.37999999976662
